log_id,aircraft_id,technician_id,maintenance_type,status,cost_usd,duration_hours,log_date,parts_replaced,notes,year,quarter,failure_within_30d
LOG-00204,AC-0117,TECH-0175,Landing Gear Service,in_progress,9311.0,9.7,2021-01-05,8,No notes provided,2021,1,0
LOG-00205,AC-0124,TECH-0162,Engine Inspection,complete,11119.0,1.4,2021-01-05,8,Scheduled maintenance — no anomalies,2021,1,1
LOG-00206,AC-0143,TECH-0012,Hydraulic System Repair,complete,16005.0,8.4,2021-01-05,8,Routine check completed successfully,2021,1,0
LOG-00207,AC-0025,TECH-0027,Software Update,pending,995.0,15.9,2021-01-05,11,All systems nominal post-maintenance,2021,1,1
LOG-00208,AC-0036,TECH-0197,Software Update,in_progress,1180.0,29.1,2021-01-05,6,Routine check completed successfully,2021,1,0
LOG-00209,AC-0051,TECH-0105,Software Update,pending,1809.0,8.4,2021-01-05,5,Replaced worn components — within tolerance,2021,1,0
LOG-00210,AC-0015,TECH-0086,Hydraulic System Repair,complete,12484.0,8.0,2021-01-05,2,No notes provided,2021,1,0
LOG-00211,AC-0068,TECH-0196,Tire & Brake Replacement,pending,3142.0,2.8,2021-01-05,3,No notes provided,2021,1,0
LOG-00212,AC-0021,TECH-0117,Avionics Check,complete,9682.0,3.8,2021-01-05,9,Scheduled maintenance — no anomalies,2021,1,0
LOG-00213,AC-0141,TECH-0156,Tire & Brake Replacement,complete,1103.0,12.1,2021-01-05,0,No notes provided,2021,1,0
LOG-00214,AC-0019,TECH-0199,Fuel System Check,in_progress,4148.0,12.6,2021-01-05,5,Follow-up inspection required within 30 days,2021,1,0
LOG-00215,AC-0034,TECH-0173,Engine Inspection,complete,20875.0,8.8,2021-01-05,3,Scheduled maintenance — no anomalies,2021,1,0
LOG-00216,AC-0078,TECH-0130,Tire & Brake Replacement,complete,2764.0,5.9,2021-01-05,0,Follow-up inspection required within 30 days,2021,1,1
LOG-00217,AC-0125,TECH-0137,Structural Inspection,failed,4293.0,22.8,2021-01-05,2,Replaced worn components — within tolerance,2021,1,1
LOG-00218,AC-0117,TECH-0031,Fuel System Check,failed,2111.0,62.5,2021-01-05,10,No notes provided,2021,1,1
LOG-00219,AC-0052,TECH-0164,Avionics Check,pending,8273.0,13.2,2021-01-05,3,Part ordered — awaiting delivery,2021,1,0
LOG-00220,AC-0027,TECH-0113,Avionics Check,complete,14219.0,7.4,2021-01-05,5,Follow-up inspection required within 30 days,2021,1,0
LOG-00221,AC-0035,TECH-0105,Fuel System Check,pending,3158.0,17.4,2021-01-05,0,No notes provided,2021,1,0
LOG-00222,AC-0136,TECH-0015,Hydraulic System Repair,complete,14293.0,2.3,2021-01-05,8,No notes provided,2021,1,0
LOG-00223,AC-0144,TECH-0097,Fuel System Check,complete,2833.0,3.8,2021-01-05,5,No notes provided,2021,1,0
LOG-00224,AC-0106,TECH-0190,Fuel System Check,complete,2047.0,1.8,2021-01-05,5,No notes provided,2021,1,0
LOG-00225,AC-0146,TECH-0031,Structural Inspection,complete,9019.0,5.5,2021-01-05,4,Routine check completed successfully,2021,1,0
LOG-00226,AC-0002,TECH-0155,Structural Inspection,complete,3671.0,12.9,2021-01-05,6,All systems nominal post-maintenance,2021,1,0
LOG-00227,AC-0077,TECH-0002,Hydraulic System Repair,complete,5129.0,9.9,2021-01-05,7,Issue found during inspection — escalated,2021,1,0
LOG-00228,AC-0132,TECH-0043,Hydraulic System Repair,complete,9373.0,5.5,2021-01-05,1,No notes provided,2021,1,0
LOG-00229,AC-0090,TECH-0115,Hydraulic System Repair,complete,15928.0,14.1,2021-01-05,7,Issue found during inspection — escalated,2021,1,1
LOG-00230,AC-0089,TECH-0123,Software Update,complete,740.0,6.2,2021-01-06,7,No notes provided,2021,1,1
LOG-00231,AC-0094,TECH-0001,Software Update,complete,903.0,4.0,2021-01-06,1,Emergency repair required — grounded aircraft,2021,1,0
LOG-00232,AC-0007,TECH-0009,Structural Inspection,complete,7737.0,13.5,2021-01-06,8,No notes provided,2021,1,0
LOG-00233,AC-0095,TECH-0188,Structural Inspection,pending,4780.0,16.5,2021-01-06,4,Replaced worn components — within tolerance,2021,1,1
LOG-00234,AC-0108,TECH-0130,Tire & Brake Replacement,complete,3180.0,9.2,2021-01-06,8,Issue found during inspection — escalated,2021,1,1
LOG-00235,AC-0074,TECH-0101,Software Update,in_progress,1428.0,11.9,2021-01-06,8,No notes provided,2021,1,0
LOG-00236,AC-0039,TECH-0186,Avionics Check,complete,14748.0,7.6,2021-01-06,6,No notes provided,2021,1,1
LOG-00237,AC-0141,TECH-0193,Software Update,complete,2652.0,5.5,2021-01-06,6,Emergency repair required — grounded aircraft,2021,1,0
LOG-00238,AC-0071,TECH-0110,Tire & Brake Replacement,complete,4044.0,2.4,2021-01-06,6,Emergency repair required — grounded aircraft,2021,1,0
LOG-00239,AC-0056,TECH-0140,Landing Gear Service,complete,9020.0,1.5,2021-01-06,0,No notes provided,2021,1,0
LOG-00240,AC-0042,TECH-0183,Avionics Check,complete,10027.0,4.0,2021-01-06,1,Replaced worn components — within tolerance,2021,1,0
LOG-00241,AC-0036,TECH-0138,Engine Inspection,pending,14907.0,14.1,2021-01-06,1,Follow-up inspection required within 30 days,2021,1,1
LOG-00242,AC-0084,TECH-0111,Tire & Brake Replacement,complete,825.0,4.1,2021-01-06,6,Issue found during inspection — escalated,2021,1,0
LOG-00243,AC-0118,TECH-0065,Fuel System Check,complete,4571.0,14.1,2021-01-06,11,All systems nominal post-maintenance,2021,1,0
LOG-00244,AC-0007,TECH-0065,Fuel System Check,complete,4038.0,10.9,2021-01-06,7,Part ordered — awaiting delivery,2021,1,0
LOG-00245,AC-0054,TECH-0061,Landing Gear Service,complete,3881.0,3.0,2021-01-06,2,Scheduled maintenance — no anomalies,2021,1,0
LOG-00246,AC-0129,TECH-0095,Tire & Brake Replacement,complete,3717.0,13.0,2021-01-06,8,Issue found during inspection — escalated,2021,1,0
LOG-00247,AC-0120,TECH-0197,Structural Inspection,complete,6233.0,9.9,2021-01-06,4,Routine check completed successfully,2021,1,0
LOG-00248,AC-0106,TECH-0035,Fuel System Check,complete,3017.0,13.3,2021-01-06,10,Issue found during inspection — escalated,2021,1,0
LOG-00249,AC-0047,TECH-0139,Avionics Check,complete,7290.0,6.2,2021-01-06,6,Scheduled maintenance — no anomalies,2021,1,0
LOG-00250,AC-0123,TECH-0196,Structural Inspection,pending,7106.0,16.4,2021-01-06,11,Replaced worn components — within tolerance,2021,1,1
LOG-00251,AC-0141,TECH-0038,Landing Gear Service,complete,4749.0,10.1,2021-01-06,2,No notes provided,2021,1,0
LOG-00252,AC-0119,TECH-0114,Fuel System Check,in_progress,3790.0,29.2,2021-01-06,3,Scheduled maintenance — no anomalies,2021,1,0
LOG-00253,AC-0150,TECH-0039,Structural Inspection,complete,7890.0,14.0,2021-01-06,8,Follow-up inspection required within 30 days,2021,1,1
LOG-00254,AC-0118,TECH-0149,Fuel System Check,complete,5063.0,12.1,2021-01-06,7,No notes provided,2021,1,0
LOG-00255,AC-0021,TECH-0120,Avionics Check,complete,9215.0,1.8,2021-01-06,3,Follow-up inspection required within 30 days,2021,1,0
LOG-00256,AC-0137,TECH-0164,Landing Gear Service,complete,6616.0,5.0,2021-01-06,7,Scheduled maintenance — no anomalies,2021,1,0
LOG-00257,AC-0026,TECH-0110,Fuel System Check,in_progress,3883.0,16.9,2021-01-06,6,Emergency repair required — grounded aircraft,2021,1,0
LOG-00258,AC-0009,TECH-0200,Tire & Brake Replacement,failed,2204.0,25.3,2021-01-06,3,Routine check completed successfully,2021,1,1
LOG-00259,AC-0015,TECH-0020,Avionics Check,failed,13655.0,47.9,2021-01-06,0,Routine check completed successfully,2021,1,1
LOG-00260,AC-0010,TECH-0043,Fuel System Check,in_progress,4469.0,4.9,2021-01-06,11,All systems nominal post-maintenance,2021,1,0
LOG-00261,AC-0122,TECH-0149,Avionics Check,complete,8656.0,11.6,2021-01-06,3,Replaced worn components — within tolerance,2021,1,0
LOG-00262,AC-0121,TECH-0163,Structural Inspection,complete,3399.0,1.0,2021-01-06,4,No notes provided,2021,1,0
LOG-00263,AC-0125,TECH-0064,Landing Gear Service,complete,11793.0,15.5,2021-01-06,3,Scheduled maintenance — no anomalies,2021,1,0
LOG-00264,AC-0072,TECH-0107,Structural Inspection,complete,9693.0,7.8,2021-01-06,1,Follow-up inspection required within 30 days,2021,1,1
LOG-00265,AC-0049,TECH-0032,Software Update,pending,1081.0,11.5,2021-01-06,4,Issue found during inspection — escalated,2021,1,0
LOG-00266,AC-0091,TECH-0036,Fuel System Check,complete,2742.0,1.3,2021-01-06,6,Scheduled maintenance — no anomalies,2021,1,0
LOG-00267,AC-0037,TECH-0105,Software Update,complete,1729.5,13.7,2021-01-06,7,Part ordered — awaiting delivery,2021,1,1
LOG-00268,AC-0068,TECH-0069,Landing Gear Service,complete,6094.0,13.1,2021-01-06,9,No notes provided,2021,1,0
LOG-00269,AC-0050,TECH-0109,Engine Inspection,complete,13359.0,4.0,2021-01-06,0,No notes provided,2021,1,0
LOG-00270,AC-0019,TECH-0180,Engine Inspection,complete,8194.0,2.2,2021-01-06,3,Issue found during inspection — escalated,2021,1,0
LOG-00271,AC-0100,TECH-0132,Landing Gear Service,pending,9964.0,7.7,2021-01-06,4,All systems nominal post-maintenance,2021,1,0
LOG-00272,AC-0060,TECH-0007,Tire & Brake Replacement,in_progress,3204.0,5.7,2021-01-06,11,Part ordered — awaiting delivery,2021,1,0
LOG-00273,AC-0089,TECH-0084,Structural Inspection,complete,2643.0,2.1,2021-01-06,1,No notes provided,2021,1,0
LOG-00274,AC-0146,TECH-0199,Hydraulic System Repair,complete,17612.0,2.3,2021-01-06,5,All systems nominal post-maintenance,2021,1,1
LOG-00275,AC-0147,TECH-0152,Landing Gear Service,failed,6009.0,35.3,2021-01-06,7,All systems nominal post-maintenance,2021,1,1
LOG-00276,AC-0069,TECH-0149,Avionics Check,failed,13584.0,65.9,2021-01-07,11,Follow-up inspection required within 30 days,2021,1,1
LOG-00277,AC-0049,TECH-0185,Software Update,pending,2850.0,3.1,2021-01-07,9,Replaced worn components — within tolerance,2021,1,0
LOG-00278,AC-0108,TECH-0147,Engine Inspection,complete,8272.0,12.4,2021-01-07,2,Emergency repair required — grounded aircraft,2021,1,0
LOG-00279,AC-0119,TECH-0156,Landing Gear Service,complete,11659.0,1.1,2021-01-07,9,Part ordered — awaiting delivery,2021,1,0
LOG-00280,AC-0149,TECH-0160,Landing Gear Service,complete,6349.0,11.4,2021-01-07,0,All systems nominal post-maintenance,2021,1,0
LOG-00281,AC-0150,TECH-0034,Software Update,in_progress,750.0,17.7,2021-01-07,9,Routine check completed successfully,2021,1,0
LOG-00282,AC-0037,TECH-0016,Landing Gear Service,complete,8102.0,3.9,2021-01-07,5,No notes provided,2021,1,0
LOG-00283,AC-0143,TECH-0038,Avionics Check,complete,9982.0,14.1,2021-01-07,7,Part ordered — awaiting delivery,2021,1,0
LOG-00284,AC-0011,TECH-0115,Structural Inspection,complete,4420.0,10.1,2021-01-07,10,Part ordered — awaiting delivery,2021,1,0
LOG-00285,AC-0138,TECH-0081,Software Update,pending,2587.0,18.2,2021-01-07,3,Part ordered — awaiting delivery,2021,1,0
LOG-00286,AC-0078,TECH-0119,Hydraulic System Repair,complete,15095.0,11.7,2021-01-07,7,Emergency repair required — grounded aircraft,2021,1,1
LOG-00287,AC-0077,TECH-0132,Avionics Check,pending,14715.0,5.4,2021-01-07,7,Part ordered — awaiting delivery,2021,1,0
LOG-00288,AC-0002,TECH-0056,Tire & Brake Replacement,complete,922.0,5.0,2021-01-07,6,Follow-up inspection required within 30 days,2021,1,0
LOG-00289,AC-0064,TECH-0168,Hydraulic System Repair,complete,11723.0,11.3,2021-01-07,6,Routine check completed successfully,2021,1,0
LOG-00290,AC-0035,TECH-0120,Engine Inspection,in_progress,9773.0,18.9,2021-01-07,4,All systems nominal post-maintenance,2021,1,0
LOG-00291,AC-0007,TECH-0050,Tire & Brake Replacement,complete,4620.0,10.7,2021-01-07,3,Replaced worn components — within tolerance,2021,1,1
LOG-00292,AC-0085,TECH-0109,Hydraulic System Repair,in_progress,4523.0,22.9,2021-01-07,1,No notes provided,2021,1,0
LOG-00293,AC-0146,TECH-0117,Hydraulic System Repair,complete,16917.0,6.9,2021-01-07,1,Emergency repair required — grounded aircraft,2021,1,0
LOG-00294,AC-0067,TECH-0168,Engine Inspection,complete,13129.0,15.3,2021-01-07,11,Issue found during inspection — escalated,2021,1,0
LOG-00295,AC-0042,TECH-0106,Software Update,complete,2168.0,11.0,2021-01-07,6,Emergency repair required — grounded aircraft,2021,1,0
LOG-00296,AC-0118,TECH-0082,Tire & Brake Replacement,failed,2659.0,51.6,2021-01-07,5,All systems nominal post-maintenance,2021,1,1
LOG-00297,AC-0125,TECH-0114,Avionics Check,complete,11070.0,15.4,2021-01-07,5,No notes provided,2021,1,0
LOG-00298,AC-0024,TECH-0049,Software Update,complete,1544.0,7.0,2021-01-07,2,All systems nominal post-maintenance,2021,1,0
LOG-00299,AC-0046,TECH-0048,Avionics Check,complete,12153.0,15.2,2021-01-07,9,Follow-up inspection required within 30 days,2021,1,0
LOG-00300,AC-0019,TECH-0134,Engine Inspection,complete,10994.0,5.5,2021-01-07,8,Scheduled maintenance — no anomalies,2021,1,0
LOG-00301,AC-0068,TECH-0126,Avionics Check,pending,8156.0,6.1,2021-01-07,6,Follow-up inspection required within 30 days,2021,1,0
LOG-00302,AC-0102,TECH-0133,Software Update,complete,1086.0,4.9,2021-01-07,11,Emergency repair required — grounded aircraft,2021,1,0
LOG-00303,AC-0042,TECH-0079,Structural Inspection,complete,4471.0,1.9,2021-01-07,8,Emergency repair required — grounded aircraft,2021,1,0
LOG-00304,AC-0032,TECH-0173,Tire & Brake Replacement,in_progress,1511.0,15.5,2021-01-07,6,Scheduled maintenance — no anomalies,2021,1,0
LOG-00305,AC-0109,TECH-0144,Fuel System Check,in_progress,4260.0,24.3,2021-01-07,7,Part ordered — awaiting delivery,2021,1,0
LOG-00306,AC-0036,TECH-0112,Hydraulic System Repair,in_progress,10301.0,18.2,2021-01-07,1,All systems nominal post-maintenance,2021,1,0
LOG-00307,AC-0097,TECH-0145,Tire & Brake Replacement,complete,2474.0,12.9,2021-01-07,10,Routine check completed successfully,2021,1,0
LOG-00308,AC-0131,TECH-0187,Avionics Check,complete,13617.0,2.4,2021-01-07,9,No notes provided,2021,1,0
LOG-00309,AC-0073,TECH-0120,Tire & Brake Replacement,complete,3318.0,10.5,2021-01-07,7,Replaced worn components — within tolerance,2021,1,0
LOG-00310,AC-0136,TECH-0184,Hydraulic System Repair,complete,11611.0,9.9,2021-01-07,5,Scheduled maintenance — no anomalies,2021,1,0
LOG-00311,AC-0097,TECH-0101,Software Update,complete,2186.0,9.5,2021-01-07,6,No notes provided,2021,1,0
LOG-00312,AC-0123,TECH-0107,Fuel System Check,complete,4296.0,7.5,2021-01-07,4,No notes provided,2021,1,0
LOG-00313,AC-0070,TECH-0079,Fuel System Check,complete,4427.0,15.3,2021-01-07,9,Scheduled maintenance — no anomalies,2021,1,0
LOG-00314,AC-0013,TECH-0163,Software Update,complete,2075.0,1.4,2021-01-07,5,Scheduled maintenance — no anomalies,2021,1,0
LOG-00315,AC-0049,TECH-0008,Tire & Brake Replacement,complete,1988.0,14.8,2021-01-07,8,No notes provided,2021,1,0
LOG-00316,AC-0060,TECH-0099,Avionics Check,complete,12073.0,14.8,2021-01-07,8,Part ordered — awaiting delivery,2021,1,1
LOG-00317,AC-0130,TECH-0061,Hydraulic System Repair,complete,11143.0,16.0,2021-01-07,9,Part ordered — awaiting delivery,2021,1,0
LOG-00318,AC-0005,TECH-0100,Engine Inspection,complete,21208.0,13.6,2021-01-07,8,No notes provided,2021,1,1
LOG-00319,AC-0027,TECH-0027,Tire & Brake Replacement,complete,2203.0,14.8,2021-01-07,11,All systems nominal post-maintenance,2021,1,0
LOG-00320,AC-0149,TECH-0119,Engine Inspection,complete,16937.0,2.8,2021-01-07,9,Emergency repair required — grounded aircraft,2021,1,0
LOG-00321,AC-0008,TECH-0020,Engine Inspection,complete,20732.0,13.7,2021-01-08,1,Follow-up inspection required within 30 days,2021,1,0
LOG-00322,AC-0050,TECH-0057,Tire & Brake Replacement,complete,2932.0,4.2,2021-01-08,0,Follow-up inspection required within 30 days,2021,1,0
LOG-00323,AC-0067,TECH-0198,Structural Inspection,in_progress,7668.0,18.2,2021-01-08,2,Replaced worn components — within tolerance,2021,1,1
LOG-00324,AC-0044,TECH-0023,Structural Inspection,pending,8066.0,13.3,2021-01-08,4,All systems nominal post-maintenance,2021,1,1
LOG-00325,AC-0125,TECH-0100,Engine Inspection,in_progress,17322.0,15.3,2021-01-08,2,Follow-up inspection required within 30 days,2021,1,0
LOG-00326,AC-0058,TECH-0130,Hydraulic System Repair,complete,6940.0,7.2,2021-01-08,0,No notes provided,2021,1,0
LOG-00327,AC-0003,TECH-0155,Engine Inspection,complete,23920.0,3.1,2021-01-08,2,Follow-up inspection required within 30 days,2021,1,1
LOG-00328,AC-0086,TECH-0160,Engine Inspection,complete,15998.0,8.5,2021-01-08,8,No notes provided,2021,1,0
LOG-00329,AC-0070,TECH-0178,Tire & Brake Replacement,pending,4422.0,14.8,2021-01-08,10,Part ordered — awaiting delivery,2021,1,0
LOG-00330,AC-0130,TECH-0192,Landing Gear Service,failed,11171.0,13.6,2021-01-08,10,No notes provided,2021,1,1
LOG-00331,AC-0002,TECH-0040,Structural Inspection,complete,2610.0,5.7,2021-01-08,8,Replaced worn components — within tolerance,2021,1,0
LOG-00332,AC-0102,TECH-0104,Structural Inspection,in_progress,5405.0,30.1,2021-01-08,9,Follow-up inspection required within 30 days,2021,1,0
LOG-00333,AC-0035,TECH-0033,Engine Inspection,complete,16579.0,8.3,2021-01-08,1,Emergency repair required — grounded aircraft,2021,1,1
LOG-00334,AC-0098,TECH-0029,Software Update,complete,1696.0,13.0,2021-01-08,8,Issue found during inspection — escalated,2021,1,1
LOG-00335,AC-0030,TECH-0033,Engine Inspection,pending,11268.0,3.1,2021-01-08,0,Follow-up inspection required within 30 days,2021,1,0
LOG-00336,AC-0116,TECH-0100,Landing Gear Service,complete,11424.0,11.8,2021-01-08,4,Part ordered — awaiting delivery,2021,1,0
LOG-00337,AC-0008,TECH-0145,Landing Gear Service,complete,4352.0,14.9,2021-01-08,1,Follow-up inspection required within 30 days,2021,1,0
LOG-00338,AC-0150,TECH-0074,Structural Inspection,complete,2949.0,11.7,2021-01-08,11,No notes provided,2021,1,0
LOG-00339,AC-0044,TECH-0065,Structural Inspection,in_progress,4030.0,7.3,2021-01-08,11,Replaced worn components — within tolerance,2021,1,0
LOG-00340,AC-0036,TECH-0122,Tire & Brake Replacement,complete,1134.0,12.3,2021-01-08,1,Replaced worn components — within tolerance,2021,1,0
LOG-00341,AC-0077,TECH-0043,Structural Inspection,complete,5214.0,6.9,2021-01-08,4,No notes provided,2021,1,0
LOG-00342,AC-0031,TECH-0191,Structural Inspection,complete,3824.0,9.2,2021-01-08,0,All systems nominal post-maintenance,2021,1,0
LOG-00343,AC-0047,TECH-0117,Hydraulic System Repair,complete,10695.0,12.5,2021-01-08,7,Issue found during inspection — escalated,2021,1,0
LOG-00344,AC-0055,TECH-0127,Engine Inspection,complete,17693.0,2.0,2021-01-08,4,No notes provided,2021,1,0
LOG-00345,AC-0106,TECH-0100,Hydraulic System Repair,complete,11191.0,12.7,2021-01-08,10,No notes provided,2021,1,1
LOG-00346,AC-0121,TECH-0186,Avionics Check,complete,13863.0,6.9,2021-01-08,0,Emergency repair required — grounded aircraft,2021,1,1
LOG-00347,AC-0055,TECH-0091,Software Update,complete,2732.0,14.0,2021-01-08,4,Scheduled maintenance — no anomalies,2021,1,0
LOG-00348,AC-0144,TECH-0043,Structural Inspection,complete,6753.0,1.2,2021-01-08,4,Follow-up inspection required within 30 days,2021,1,0
LOG-00349,AC-0012,TECH-0165,Structural Inspection,complete,6222.0,8.0,2021-01-08,5,Issue found during inspection — escalated,2021,1,0
LOG-00350,AC-0145,TECH-0046,Tire & Brake Replacement,pending,2932.0,17.3,2021-01-08,2,Follow-up inspection required within 30 days,2021,1,0
LOG-00351,AC-0144,TECH-0025,Engine Inspection,complete,19746.0,12.0,2021-01-08,0,Issue found during inspection — escalated,2021,1,1
LOG-00352,AC-0140,TECH-0098,Structural Inspection,complete,3717.0,15.2,2021-01-08,4,Follow-up inspection required within 30 days,2021,1,0
LOG-00353,AC-0136,TECH-0195,Structural Inspection,complete,4151.0,15.1,2021-01-08,6,Routine check completed successfully,2021,1,0
LOG-00354,AC-0003,TECH-0093,Software Update,complete,1878.0,13.9,2021-01-08,9,Part ordered — awaiting delivery,2021,1,0
LOG-00355,AC-0144,TECH-0099,Hydraulic System Repair,complete,12453.0,5.8,2021-01-08,8,Scheduled maintenance — no anomalies,2021,1,0
LOG-00356,AC-0030,TECH-0105,Avionics Check,complete,12180.0,4.2,2021-01-08,2,Part ordered — awaiting delivery,2021,1,0
